"","id","missed_votes","last_name","first_name","swing","combined_name","state","diff12"
"407",412514,1,"Swalwell","Eric",FALSE,"Swalwell, Eric","CA",NA
"408",412516,1,"Brownley","Julia",FALSE,"Brownley, Julia","CA",NA
"409",412526,1,"DeSantis","Ron",FALSE,"DeSantis, Ron","FL",NA
"410",412534,1,"Schneider","Bradley",FALSE,"Schneider, Bradley","IL",NA
"411",412570,1,"Rothfus","Keith",FALSE,"Rothfus, Keith","PA",NA
"412",412585,1,"Pocan","Mark",FALSE,"Pocan, Mark","WI",NA
"413",400234,0,"Latham","Tom",TRUE,"Latham, Tom","IA",4.2
"414",400318,0,"Petri","Thomas",FALSE,"Petri, Thomas","WI",NA
"415",400326,0,"Price","David",FALSE,"Price, David","NC",NA
"416",400414,0,"Upton","Fred",TRUE,"Upton, Fred","MI",-1.40000000000001
"417",400419,0,"Walden","Greg",FALSE,"Walden, Greg","OR",NA
"418",400628,0,"Barrow","John",FALSE,"Barrow, John","GA",NA
"419",400648,0,"Dent","Charles",TRUE,"Dent, Charles","PA",-2.9
"420",400657,0,"Cuellar","Henry",FALSE,"Cuellar, Henry","TX",NA
"421",412190,0,"McCarthy","Kevin",FALSE,"McCarthy, Kevin","CA",NA
"422",412278,0,"Guthrie","Brett",FALSE,"Guthrie, Brett","KY",NA
"423",412290,0,"Lance","Leonard",FALSE,"Lance, Leonard","NJ",NA
"424",412295,0,"McClintock","Tom",FALSE,"McClintock, Tom","CA",NA
"425",412401,0,"Griffin","Tim",FALSE,"Griffin, Tim","AR",NA
"426",412402,0,"Womack","Steve",FALSE,"Womack, Steve","AR",NA
"427",412411,0,"Ross","Dennis",FALSE,"Ross, Dennis","FL",NA
"428",412438,0,"Amash","Justin",FALSE,"Amash, Justin","MI",NA
"429",412445,0,"Long","Billy",FALSE,"Long, Billy","MO",NA
"430",412446,0,"Heck","Joseph",TRUE,"Heck, Joseph","NV",0.8
"431",412466,0,"Meehan","Patrick",TRUE,"Meehan, Patrick","PA",-1.9
"432",412472,0,"Duncan","Jeff",FALSE,"Duncan, Jeff","SC",NA
"433",412482,0,"Farenthold","Blake",FALSE,"Farenthold, Blake","TX",NA
"434",412487,0,"McKinley","David",FALSE,"McKinley, David","WV",NA
"435",412539,0,"Brooks","Susan",FALSE,"Brooks, Susan","IN",NA
"436",412583,0,"Kilmer","Derek",FALSE,"Kilmer, Derek","WA",NA
